number,position,Driver_driverId,Driver_permanentNumber,Driver_code,Driver_url,Driver_givenName,Driver_familyName,Driver_dateOfBirth,Driver_nationality,Constructor_constructorId,Constructor_url,Constructor_name,Constructor_nationality,Q1,Q2,Q3
33,1,max_verstappen,33,VER,http://en.wikipedia.org/wiki/Max_Verstappen,Max,Verstappen,1997-09-30,Dutch,red_bull,http://en.wikipedia.org/wiki/Red_Bull_Racing,Red Bull,Austrian,1:30.499,1:30.318,1:28.997
44,2,hamilton,44,HAM,http://en.wikipedia.org/wiki/Lewis_Hamilton,Lewis,Hamilton,1985-01-07,British,mercedes,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,Mercedes,German,1:30.617,1:30.085,1:29.385
77,3,bottas,77,BOT,http://en.wikipedia.org/wiki/Valtteri_Bottas,Valtteri,Bottas,1989-08-28,Finnish,mercedes,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,Mercedes,German,1:31.200,1:30.186,1:29.586
16,4,leclerc,16,LEC,http://en.wikipedia.org/wiki/Charles_Leclerc,Charles,Leclerc,1997-10-16,Monegasque,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian,1:30.691,1:30.010,1:29.678
10,5,gasly,10,GAS,http://en.wikipedia.org/wiki/Pierre_Gasly,Pierre,Gasly,1996-02-07,French,alphatauri,http://en.wikipedia.org/wiki/Scuderia_AlphaTauri,AlphaTauri,Italian,1:30.848,1:30.513,1:29.809
3,6,ricciardo,3,RIC,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,1989-07-01,Australian,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British,1:30.795,1:30.222,1:29.927
4,7,norris,4,NOR,http://en.wikipedia.org/wiki/Lando_Norris,Lando,Norris,1999-11-13,British,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British,1:30.902,1:30.099,1:29.974
55,8,sainz,55,SAI,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,Carlos,Sainz,1994-09-01,Spanish,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian,1:31.653,1:30.009,1:30.215
14,9,alonso,14,ALO,http://en.wikipedia.org/wiki/Fernando_Alonso,Fernando,Alonso,1981-07-29,Spanish,alpine,http://en.wikipedia.org/wiki/Alpine_F1_Team,Alpine F1 Team,French,1:30.863,1:30.595,1:30.249
18,10,stroll,18,STR,http://en.wikipedia.org/wiki/Lance_Stroll,Lance,Stroll,1998-10-29,Canadian,aston_martin,http://en.wikipedia.org/wiki/Aston_Martin_in_Formula_One,Aston Martin,British,1:31.261,1:30.624,1:30.601
11,11,perez,11,PER,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,1990-01-26,Mexican,red_bull,http://en.wikipedia.org/wiki/Red_Bull_Racing,Red Bull,Austrian,1:31.165,1:30.659
99,12,giovinazzi,99,GIO,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,Antonio,Giovinazzi,1993-12-14,Italian,alfa,http://en.wikipedia.org/wiki/Alfa_Romeo_in_Formula_One,Alfa Romeo,Swiss,1:30.998,1:30.708
22,13,tsunoda,22,TSU,http://en.wikipedia.org/wiki/Yuki_Tsunoda,Yuki,Tsunoda,2000-05-11,Japanese,alphatauri,http://en.wikipedia.org/wiki/Scuderia_AlphaTauri,AlphaTauri,Italian,1:30.607,1:31.203
7,14,raikkonen,7,RAI,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,1979-10-17,Finnish,alfa,http://en.wikipedia.org/wiki/Alfa_Romeo_in_Formula_One,Alfa Romeo,Swiss,1:31.547,1:31.238
63,15,russell,63,RUS,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,George,Russell,1998-02-15,British,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,1:31.316,1:33.430
31,16,ocon,31,OCO,http://en.wikipedia.org/wiki/Esteban_Ocon,Esteban,Ocon,1996-09-17,French,alpine,http://en.wikipedia.org/wiki/Alpine_F1_Team,Alpine F1 Team,French,1:31.724
6,17,latifi,6,LAT,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,1995-06-29,Canadian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British,1:31.936
5,18,vettel,5,VET,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,1987-07-03,German,aston_martin,http://en.wikipedia.org/wiki/Aston_Martin_in_Formula_One,Aston Martin,British,1:32.056
47,19,mick_schumacher,47,MSC,http://en.wikipedia.org/wiki/Mick_Schumacher,Mick,Schumacher,1999-03-22,German,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American,1:32.449
9,20,mazepin,9,MAZ,http://en.wikipedia.org/wiki/Nikita_Mazepin,Nikita,Mazepin,1999-03-02,Russian,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American,1:33.273
