,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-08-29 16:17:00.242,04:15:59,,0.16750000000000004,,3562,0,0,0,0,1,interpolation,-9.35411659205221e-50,-4.529146255380404e-54,OnTrack,-1374,3038,0
3,2021-08-29 16:17:00.305,04:15:59,,0.16750000000000004,00:00:00,3581,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
4,2021-08-29 16:17:00.339,04:15:59,,0.16750000000000004,00:00:00,3575,0,0,0,0,1,pos,7.711609883084574e-50,3.7338650508806986e-54,OnTrack,-1374,3038,0
5,2021-08-29 16:17:00.545,04:15:59,,0.16750000000000004,00:00:00,3569,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3037,0
6,2021-08-29 16:17:00.559,04:15:59,,0.16750000000000004,00:00:00,3538,0,0,0,0,1,pos,-1.504252465990828e-49,-7.283402292930358e-54,OnTrack,-1374,3038,0
7,2021-08-29 16:17:00.779,04:15:59,,0.16750000000000004,00:00:00,3507,0,0,0,0,1,pos,-3.334551239140216e-49,-1.6145480024226056e-53,OnTrack,-1374,3038,0
8,2021-08-29 16:17:00.785,04:15:59,,0.16750000000000004,00:00:00,3476,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
9,2021-08-29 16:17:00.999,04:15:59,,0.16750000000000004,00:00:00,3541,0,0,0,0,1,pos,7.391992129903093e-48,3.579110132473443e-52,OnTrack,-1374,3038,0
10,2021-08-29 16:17:01.025,04:15:59,,0.16750000000000004,00:00:00,3607,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
11,2021-08-29 16:17:01.219,04:16:00,,0.16750000000000004,00:00:00,3578,0,0,0,0,1,pos,-6.561626903021339e-47,-3.1770576755770844e-51,OnTrack,-1374,3038,0
12,2021-08-29 16:17:01.265,04:16:00,,0.16750000000000004,00:00:01,3550,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
13,2021-08-29 16:17:01.439,04:16:00,,0.16750000000000004,00:00:01,3542,0,0,0,0,1,pos,4.600046620786318e-46,2.2272850377780864e-50,OnTrack,-1374,3038,0
14,2021-08-29 16:17:01.505,04:16:00,,0.16750000000000004,00:00:01,3535,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
15,2021-08-29 16:17:01.659,04:16:00,,0.16750000000000004,00:00:01,3515,0,0,0,0,1,pos,-3.2657041760011106e-45,-1.58121311556911e-49,OnTrack,-1374,3038,0
16,2021-08-29 16:17:01.785,04:16:00,,0.16750000000000004,00:00:01,3495,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
17,2021-08-29 16:17:01.879,04:16:00,,0.16750000000000004,00:00:01,3526,0,0,0,0,1,pos,9.975370827819662e-45,4.829949785876923e-49,OnTrack,-1374,3038,0
18,2021-08-29 16:17:02.025,04:16:00,,0.16750000000000004,00:00:01,3558,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
19,2021-08-29 16:17:02.099,04:16:00,,0.16750000000000004,00:00:01,3537,0,0,0,0,1,pos,-4.1447064381261493e-44,-2.006815016592785e-48,OnTrack,-1374,3038,0
20,2021-08-29 16:17:02.265,04:16:01,,0.16750000000000004,00:00:02,3517,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
21,2021-08-29 16:17:02.319,04:16:01,,0.16750000000000004,00:00:02,3495,0,0,0,0,1,pos,1.6168087052890578e-43,7.82838552541478e-48,OnTrack,-1374,3038,0
22,2021-08-29 16:17:02.505,04:16:01,,0.16750000000000004,00:00:02,3474,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
23,2021-08-29 16:17:02.539,04:16:01,,0.16750000000000004,00:00:02,3469,0,0,0,0,1,pos,-5.402663648920674e-43,-2.615902163907123e-47,OnTrack,-1374,3038,0
24,2021-08-29 16:17:02.745,04:16:01,,0.16750000000000004,00:00:02,3465,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3037,0
25,2021-08-29 16:17:02.758,04:16:01,,0.16750000000000004,00:00:02,3503,0,0,0,0,1,pos,1.0798839004221431e-42,5.228662777197115e-47,OnTrack,-1374,3038,0
26,2021-08-29 16:17:02.978,04:16:01,,0.16750000000000004,00:00:02,3541,0,0,0,0,1,pos,3.01807955931936e-42,1.4613163733864112e-46,OnTrack,-1374,3038,0
27,2021-08-29 16:17:02.985,04:16:01,,0.16750000000000004,00:00:02,3580,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3037,0
28,2021-08-29 16:17:03.186,04:16:02,33,0.16750000000000004,00:00:02,3578,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3037,0
29,2021-08-29 16:17:03.198,04:16:02,33,0.2971296296296295,00:00:02,3570,0,0,0,0,1,pos,3.140636698169054e-41,1.5206570071094157e-45,OnTrack,-1374,3038,0
30,2021-08-29 16:17:03.418,04:16:02,33,0.42675925925925906,00:00:03,3562,0,0,0,0,1,pos,6.056368753543759e-40,2.932417999217784e-44,OnTrack,-1374,3038,0
31,2021-08-29 16:17:03.466,04:16:02,33,0.5563888888888886,00:00:03,3555,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3037,0
32,2021-08-29 16:17:03.638,04:16:02,33,0.7897222222222221,00:00:03,3510,0,0,0,0,1,pos,-3.719395032695177e-39,-1.8008845537509008e-43,OnTrack,-1374,3038,0
33,2021-08-29 16:17:03.706,04:16:02,33,1.0230555555555556,00:00:03,3466,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3037,0
34,2021-08-29 16:17:03.858,04:16:02,33,1.3230555555555554,00:00:03,3464,0,0,0,0,1,pos,2.243050224142003e-38,1.0860568631285481e-42,OnTrack,-1374,3038,0
35,2021-08-29 16:17:03.946,04:16:02,33,1.623055555555555,00:00:03,3463,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
36,2021-08-29 16:17:04.078,04:16:02,33,2.023055555555555,00:00:03,3460,0,0,0,0,1,pos,-1.2114986837475032e-37,-5.865925096075247e-42,OnTrack,-1374,3038,0
37,2021-08-29 16:17:04.186,04:16:03,33,2.4230555555555555,00:00:03,3457,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
38,2021-08-29 16:17:04.298,04:16:03,33,2.923055555555555,00:00:04,3539,0,0,0,0,1,pos,5.7356647101948016e-37,2.777137112698426e-41,OnTrack,-1374,3038,0
39,2021-08-29 16:17:04.426,04:16:03,33,3.4230555555555546,00:00:04,3622,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3037,0
40,2021-08-29 16:17:04.518,04:16:03,33,4.056388888888889,00:00:04,3573,0,0,0,0,1,pos,-2.5510792267257883e-36,-1.2352006534450251e-40,OnTrack,-1374,3038,0
41,2021-08-29 16:17:04.666,04:16:03,33,4.689722222222223,00:00:04,3525,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3037,0
42,2021-08-29 16:17:04.738,04:16:03,33,5.423055555555557,00:00:04,3575,0,0,0,0,1,pos,1.0747118724812821e-35,5.203620464809245e-40,OnTrack,-1374,3038,0
43,2021-08-29 16:17:04.906,04:16:03,33,6.15638888888889,00:00:04,3626,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3037,0
44,2021-08-29 16:17:04.958,04:16:03,33,7.023055555555555,00:00:04,3604,0,0,0,0,1,pos,-4.1496059588083795e-35,-2.009187303225382e-39,OnTrack,-1374,3038,0
45,2021-08-29 16:17:05.146,04:16:04,33,7.889722222222218,00:00:04,3583,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3037,0
46,2021-08-29 16:17:05.178,04:16:04,33,9.023055555555553,00:00:04,3633,0,0,0,0,1,pos,1.3540775028231947e-34,6.556273904707696e-39,OnTrack,-1374,3038,0
47,2021-08-29 16:17:05.386,04:16:04,33,10.156388888888888,00:00:05,3683,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3037,0
48,2021-08-29 16:17:05.398,04:16:04,33,11.045277777777777,00:00:05,3585,0,0,0,0,1,pos,-2.666161178902805e-34,-1.2909218952785157e-38,OnTrack,-1374,3038,0
49,2021-08-29 16:17:05.618,04:16:04,33,11.934166666666666,00:00:05,3487,0,0,0,0,1,pos,-9.219203290735294e-34,-4.46382292233795e-38,OnTrack,-1374,3038,0
50,2021-08-29 16:17:05.626,04:16:04,33,12.823055555555555,00:00:05,3390,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
51,2021-08-29 16:17:05.838,04:16:04,33,6.5448611111111115,00:00:05,3445,0,0,0,0,1,pos,1.6480545555891673e-32,7.97967402443045e-37,OnTrack,-1374,3038,0
52,2021-08-29 16:17:05.866,04:16:04,63,0.26666666666666694,00:00:05,3501,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
53,2021-08-29 16:17:06.039,04:16:04,63,0.5322222222222224,00:00:05,3499,0,0,0,0,1,pos,-1.6493934596926935e-31,-7.98615683063361e-36,OnTrack,-1374,3038,0
54,2021-08-29 16:17:06.105,04:16:04,63,0.7977777777777778,00:00:05,3498,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
55,2021-08-29 16:17:06.259,04:16:05,63,0.4322222222222223,00:00:06,3494,0,0,0,0,1,pos,1.0155661346484012e-30,4.917244199994344e-35,OnTrack,-1374,3038,0
56,2021-08-29 16:17:06.345,04:16:05,44,0.06666666666666674,00:00:06,3490,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
57,2021-08-29 16:17:06.479,04:16:05,44,0.1999999999999997,00:00:06,3547,0,0,0,0,1,pos,-5.553493929738706e-30,-2.688932299339196e-34,OnTrack,-1374,3038,0
58,2021-08-29 16:17:06.585,04:16:05,44,0.3333333333333327,00:00:06,3604,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
59,2021-08-29 16:17:06.699,04:16:05,44,0.5333333333333328,00:00:06,3580,0,0,0,0,1,pos,2.659860902824153e-29,1.2878713804032e-33,OnTrack,-1374,3038,0
60,2021-08-29 16:17:06.825,04:16:05,44,0.733333333333333,00:00:06,3556,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
61,2021-08-29 16:17:06.919,04:16:05,44,0.9999999999999999,00:00:06,3523,0,0,0,0,1,pos,-1.1881875788587455e-28,-5.75305564188713e-33,OnTrack,-1374,3038,0
62,2021-08-29 16:17:07.065,04:16:05,44,1.2666666666666668,00:00:06,3490,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
63,2021-08-29 16:17:07.139,04:16:06,44,1.6000000000000005,00:00:06,3486,0,0,0,0,1,pos,5.038329752368251e-28,2.439496248175798e-32,OnTrack,-1374,3038,0
64,2021-08-29 16:17:07.305,04:16:06,44,1.933333333333334,00:00:07,3483,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
65,2021-08-29 16:17:07.359,04:16:06,44,2.366666666666668,00:00:07,3490,0,0,0,0,1,pos,-1.9670330150746227e-27,-9.524127828387806e-32,OnTrack,-1374,3038,0
66,2021-08-29 16:17:07.545,04:16:06,44,2.8000000000000016,00:00:07,3497,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
67,2021-08-29 16:17:07.579,04:16:06,44,3.3333333333333335,00:00:07,3522,0,0,0,0,1,pos,6.573170911423586e-27,3.1826471400564464e-31,OnTrack,-1374,3038,0
68,2021-08-29 16:17:07.785,04:16:06,44,3.8666666666666654,00:00:07,3547,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3038,0
69,2021-08-29 16:17:07.799,04:16:06,44,4.288888888888888,00:00:07,3534,0,0,0,0,1,pos,-1.4226471982499552e-26,-6.888279793471756e-31,OnTrack,-1374,3038,0
70,2021-08-29 16:17:08.019,04:16:06,44,4.71111111111111,00:00:07,3521,0,0,0,0,1,pos,-3.16664769025909e-26,-1.5332512041417056e-30,OnTrack,-1374,3038,0
71,2021-08-29 16:17:08.025,04:16:06,44,5.133333333333333,00:00:07,3508,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
72,2021-08-29 16:17:08.239,04:16:07,44,5.966666666666664,00:00:07,3536,0,0,0,0,1,pos,7.0208639450225015e-25,3.3994145073145424e-29,OnTrack,-1374,3038,0
73,2021-08-29 16:17:08.265,04:16:07,44,6.799999999999995,00:00:08,3565,0,0,0,0,1,car,0.0,0.0,OnTrack,-1373,3038,0
74,2021-08-29 16:17:08.459,04:16:07,44,7.766666666666663,00:00:08,3616,0,0,0,0,1,pos,-6.232224435134937e-24,-3.0175651206939883e-28,OnTrack,-1374,3038,0
75,2021-08-29 16:17:08.505,04:16:07,44,8.73333333333333,00:00:08,3668,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
76,2021-08-29 16:17:08.679,04:16:07,44,9.899999999999999,00:00:08,3583,0,0,0,0,1,pos,4.36911905687989e-23,2.1154727997074628e-27,OnTrack,-1374,3038,0
77,2021-08-29 16:17:08.745,04:16:07,44,11.066666666666666,00:00:08,3498,0,0,0,0,1,car,0.0,0.0,OnTrack,-1374,3038,0
