,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-08-29 16:17:00.242,04:15:59,,,,3657,0,1,0,0,1,interpolation,8.632389737590715e-11,4.163074669627204e-15,OnTrack,0,0,0
3,2021-08-29 16:17:00.305,04:15:59,,,00:00:00,3724,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
4,2021-08-29 16:17:00.339,04:15:59,,,00:00:00,3605,0,1,0,0,1,pos,-7.116612387705724e-11,-3.432072654898656e-15,OnTrack,0,0,0
5,2021-08-29 16:17:00.545,04:15:59,,,00:00:00,3487,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
6,2021-08-29 16:17:00.559,04:15:59,,,00:00:00,3564,0,1,0,0,1,pos,1.3881902606599752e-10,6.694715932033061e-15,OnTrack,0,0,0
7,2021-08-29 16:17:00.779,04:15:59,,,00:00:00,3641,0,1,0,0,1,pos,3.0772703774808617e-10,1.4840509696055742e-14,OnTrack,0,0,0
8,2021-08-29 16:17:00.785,04:15:59,,,00:00:00,3719,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
9,2021-08-29 16:17:00.999,04:15:59,,,00:00:00,3654,0,1,0,0,1,pos,-6.821655083575071e-09,-3.289825916883491e-13,OnTrack,0,0,0
10,2021-08-29 16:17:01.025,04:15:59,,,00:00:00,3589,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
11,2021-08-29 16:17:01.219,04:16:00,,,00:00:00,3578,0,1,0,0,1,pos,6.055357572479619e-08,2.920269646277687e-12,OnTrack,0,0,0
12,2021-08-29 16:17:01.265,04:16:00,,,00:00:01,3567,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
13,2021-08-29 16:17:01.439,04:16:00,,,00:00:01,3652,0,1,0,0,1,pos,-4.245125111595683e-07,-2.047263082263798e-11,OnTrack,0,0,0
14,2021-08-29 16:17:01.505,04:16:00,,,00:00:01,3737,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
15,2021-08-29 16:17:01.659,04:16:00,,,00:00:01,3671,0,1,0,0,1,pos,3.013735283016643e-06,1.4534103995621998e-10,OnTrack,0,0,0
16,2021-08-29 16:17:01.785,04:16:00,,,00:00:01,3605,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
17,2021-08-29 16:17:01.879,04:16:00,,,00:00:01,3672,0,1,0,0,1,pos,-9.205710439390647e-06,-4.439565532967478e-10,OnTrack,0,0,0
18,2021-08-29 16:17:02.025,04:16:00,,,00:00:01,3740,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
19,2021-08-29 16:17:02.099,04:16:00,,,00:00:01,3686,0,1,0,0,1,pos,3.8249171869640785e-05,1.8446127131090458e-09,OnTrack,0,0,0
20,2021-08-29 16:17:02.265,04:16:01,,,00:00:02,3633,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
21,2021-08-29 16:17:02.319,04:16:01,,,00:00:02,3468,0,1,0,0,1,pos,-0.000149206210312187,-7.1956504928969825e-09,OnTrack,0,0,0
22,2021-08-29 16:17:02.505,04:16:01,,,00:00:02,3304,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
23,2021-08-29 16:17:02.539,04:16:01,,,00:00:02,3163,0,1,0,0,1,pos,0.0004985815365849026,2.4044699426183722e-08,OnTrack,0,0,0
24,2021-08-29 16:17:02.745,04:16:01,,,00:00:02,3022,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
25,2021-08-29 16:17:02.758,04:16:01,,,00:00:02,3154,0,1,0,0,1,pos,-0.0009965643049300909,-4.8060522527647325e-08,OnTrack,0,0,0
26,2021-08-29 16:17:02.978,04:16:01,,,00:00:02,3286,0,1,0,0,1,pos,-0.0027852164080611336,-1.3432043999748236e-07,OnTrack,0,0,0
27,2021-08-29 16:17:02.985,04:16:01,,,00:00:02,3419,0,1,0,0,1,car,0.0,0.0,OnTrack,0,0,0
28,2021-08-29 16:17:03.186,04:16:02,,,00:00:02,3408,3,1,0,0,1,car,0.16750000000000004,8.077890692608789e-06,OnTrack,0,0,0
29,2021-08-29 16:17:03.198,04:16:02,,,00:00:02,3450,3,1,0,0,1,pos,0.18090585398397283,8.724404263495992e-06,OnTrack,0,0,0
30,2021-08-29 16:17:03.418,04:16:02,,,00:00:03,3492,4,1,0,0,1,pos,0.47795851410265866,2.3050129149391002e-05,OnTrack,0,0,0
